attack_id,start,end,sensor,std_ratio
82,2015-12-28 10:06:34,2015-12-28 10:06:34,MV101,
82,2015-12-28 10:06:34,2015-12-28 10:06:34,P101,
82,2015-12-28 10:06:34,2015-12-28 10:06:34,P102,
83,2015-12-28 10:06:38,2015-12-28 10:06:38,FIT101,
83,2015-12-28 10:06:38,2015-12-28 10:06:38,LIT101,
83,2015-12-28 10:06:38,2015-12-28 10:06:38,MV101,
83,2015-12-28 10:06:38,2015-12-28 10:06:38,P101,
83,2015-12-28 10:06:38,2015-12-28 10:06:38,P102,
84,2015-12-28 10:06:41,2015-12-28 10:06:41,FIT101,
84,2015-12-28 10:06:41,2015-12-28 10:06:41,LIT101,
84,2015-12-28 10:06:41,2015-12-28 10:06:41,MV101,
84,2015-12-28 10:06:41,2015-12-28 10:06:41,P101,
84,2015-12-28 10:06:41,2015-12-28 10:06:41,P102,
85,2015-12-28 10:06:50,2015-12-28 10:06:50,FIT101,
85,2015-12-28 10:06:50,2015-12-28 10:06:50,LIT101,
85,2015-12-28 10:06:50,2015-12-28 10:06:50,MV101,
85,2015-12-28 10:06:50,2015-12-28 10:06:50,P101,
85,2015-12-28 10:06:50,2015-12-28 10:06:50,P102,
86,2015-12-28 10:06:53,2015-12-28 10:06:53,FIT101,
86,2015-12-28 10:06:53,2015-12-28 10:06:53,LIT101,
86,2015-12-28 10:06:53,2015-12-28 10:06:53,MV101,
86,2015-12-28 10:06:53,2015-12-28 10:06:53,P101,
86,2015-12-28 10:06:53,2015-12-28 10:06:53,P102,
87,2015-12-28 10:06:55,2015-12-28 10:06:57,PIT503,1.4682
87,2015-12-28 10:06:55,2015-12-28 10:06:57,FIT401,1.4172
87,2015-12-28 10:06:55,2015-12-28 10:06:57,LIT101,1.389
87,2015-12-28 10:06:55,2015-12-28 10:06:57,AIT402,1.291
87,2015-12-28 10:06:55,2015-12-28 10:06:57,AIT504,1.2559
88,2015-12-28 10:07:04,2015-12-28 10:07:04,FIT101,
88,2015-12-28 10:07:04,2015-12-28 10:07:04,LIT101,
88,2015-12-28 10:07:04,2015-12-28 10:07:04,MV101,
88,2015-12-28 10:07:04,2015-12-28 10:07:04,P101,
88,2015-12-28 10:07:04,2015-12-28 10:07:04,P102,
89,2015-12-28 10:07:14,2015-12-28 10:07:14,FIT101,
89,2015-12-28 10:07:14,2015-12-28 10:07:14,LIT101,
89,2015-12-28 10:07:14,2015-12-28 10:07:14,MV101,
89,2015-12-28 10:07:14,2015-12-28 10:07:14,P101,
89,2015-12-28 10:07:14,2015-12-28 10:07:14,P102,
90,2015-12-28 10:07:16,2015-12-28 10:07:16,FIT101,
90,2015-12-28 10:07:16,2015-12-28 10:07:16,LIT101,
90,2015-12-28 10:07:16,2015-12-28 10:07:16,MV101,
90,2015-12-28 10:07:16,2015-12-28 10:07:16,P101,
90,2015-12-28 10:07:16,2015-12-28 10:07:16,P102,
91,2015-12-28 10:07:27,2015-12-28 10:07:27,FIT101,
91,2015-12-28 10:07:27,2015-12-28 10:07:27,LIT101,
91,2015-12-28 10:07:27,2015-12-28 10:07:27,MV101,
91,2015-12-28 10:07:27,2015-12-28 10:07:27,P101,
91,2015-12-28 10:07:27,2015-12-28 10:07:27,P102,
92,2015-12-28 10:07:30,2015-12-28 10:07:30,FIT101,
92,2015-12-28 10:07:30,2015-12-28 10:07:30,LIT101,
92,2015-12-28 10:07:30,2015-12-28 10:07:30,MV101,
92,2015-12-28 10:07:30,2015-12-28 10:07:30,P101,
92,2015-12-28 10:07:30,2015-12-28 10:07:30,P102,
93,2015-12-28 10:07:33,2015-12-28 10:07:33,FIT101,
93,2015-12-28 10:07:33,2015-12-28 10:07:33,LIT101,
93,2015-12-28 10:07:33,2015-12-28 10:07:33,MV101,
93,2015-12-28 10:07:33,2015-12-28 10:07:33,P101,
93,2015-12-28 10:07:33,2015-12-28 10:07:33,P102,
94,2015-12-28 10:07:45,2015-12-28 10:07:45,FIT101,
94,2015-12-28 10:07:45,2015-12-28 10:07:45,LIT101,
94,2015-12-28 10:07:45,2015-12-28 10:07:45,MV101,
94,2015-12-28 10:07:45,2015-12-28 10:07:45,P101,
94,2015-12-28 10:07:45,2015-12-28 10:07:45,P102,
95,2015-12-28 10:07:52,2015-12-28 10:07:52,FIT101,
95,2015-12-28 10:07:52,2015-12-28 10:07:52,LIT101,
95,2015-12-28 10:07:52,2015-12-28 10:07:52,MV101,
95,2015-12-28 10:07:52,2015-12-28 10:07:52,P101,
95,2015-12-28 10:07:52,2015-12-28 10:07:52,P102,
96,2015-12-28 10:07:54,2015-12-28 10:07:54,FIT101,
96,2015-12-28 10:07:54,2015-12-28 10:07:54,LIT101,
96,2015-12-28 10:07:54,2015-12-28 10:07:54,MV101,
96,2015-12-28 10:07:54,2015-12-28 10:07:54,P101,
96,2015-12-28 10:07:54,2015-12-28 10:07:54,P102,
97,2015-12-28 10:07:57,2015-12-28 10:07:57,FIT101,
97,2015-12-28 10:07:57,2015-12-28 10:07:57,LIT101,
97,2015-12-28 10:07:57,2015-12-28 10:07:57,MV101,
97,2015-12-28 10:07:57,2015-12-28 10:07:57,P101,
97,2015-12-28 10:07:57,2015-12-28 10:07:57,P102,
98,2015-12-28 10:08:02,2015-12-28 10:08:03,FIT201,1.64
98,2015-12-28 10:08:02,2015-12-28 10:08:03,FIT504,1.5642
98,2015-12-28 10:08:02,2015-12-28 10:08:03,P203,1.4143
98,2015-12-28 10:08:02,2015-12-28 10:08:03,P401,1.4143
98,2015-12-28 10:08:02,2015-12-28 10:08:03,P404,1.4142
99,2015-12-28 10:08:07,2015-12-28 10:08:07,FIT101,
99,2015-12-28 10:08:07,2015-12-28 10:08:07,LIT101,
99,2015-12-28 10:08:07,2015-12-28 10:08:07,MV101,
99,2015-12-28 10:08:07,2015-12-28 10:08:07,P101,
99,2015-12-28 10:08:07,2015-12-28 10:08:07,P102,
100,2015-12-28 10:08:13,2015-12-28 10:08:13,FIT101,
100,2015-12-28 10:08:13,2015-12-28 10:08:13,LIT101,
100,2015-12-28 10:08:13,2015-12-28 10:08:13,MV101,
100,2015-12-28 10:08:13,2015-12-28 10:08:13,P101,
100,2015-12-28 10:08:13,2015-12-28 10:08:13,P102,
101,2015-12-28 10:08:16,2015-12-28 10:08:16,FIT101,
101,2015-12-28 10:08:16,2015-12-28 10:08:16,LIT101,
101,2015-12-28 10:08:16,2015-12-28 10:08:16,MV101,
101,2015-12-28 10:08:16,2015-12-28 10:08:16,P101,
101,2015-12-28 10:08:16,2015-12-28 10:08:16,P102,
102,2015-12-28 10:08:18,2015-12-28 10:08:18,FIT101,
102,2015-12-28 10:08:18,2015-12-28 10:08:18,LIT101,
102,2015-12-28 10:08:18,2015-12-28 10:08:18,MV101,
102,2015-12-28 10:08:18,2015-12-28 10:08:18,P101,
102,2015-12-28 10:08:18,2015-12-28 10:08:18,P102,
103,2015-12-28 10:08:21,2015-12-28 10:08:21,FIT101,
103,2015-12-28 10:08:21,2015-12-28 10:08:21,LIT101,
103,2015-12-28 10:08:21,2015-12-28 10:08:21,MV101,
103,2015-12-28 10:08:21,2015-12-28 10:08:21,P101,
103,2015-12-28 10:08:21,2015-12-28 10:08:21,P102,
104,2015-12-28 10:08:33,2015-12-28 10:08:34,FIT502,2.0416
104,2015-12-28 10:08:33,2015-12-28 10:08:34,LIT401,2.0253
104,2015-12-28 10:08:33,2015-12-28 10:08:34,FIT401,1.8425
104,2015-12-28 10:08:33,2015-12-28 10:08:34,PIT502,1.8064
104,2015-12-28 10:08:33,2015-12-28 10:08:34,FIT501,1.5744
105,2015-12-28 10:08:44,2015-12-28 10:08:44,FIT101,
105,2015-12-28 10:08:44,2015-12-28 10:08:44,LIT101,
105,2015-12-28 10:08:44,2015-12-28 10:08:44,MV101,
105,2015-12-28 10:08:44,2015-12-28 10:08:44,P101,
105,2015-12-28 10:08:44,2015-12-28 10:08:44,P102,
106,2015-12-28 10:08:46,2015-12-28 10:08:46,FIT101,
106,2015-12-28 10:08:46,2015-12-28 10:08:46,LIT101,
106,2015-12-28 10:08:46,2015-12-28 10:08:46,MV101,
106,2015-12-28 10:08:46,2015-12-28 10:08:46,P101,
106,2015-12-28 10:08:46,2015-12-28 10:08:46,P102,
107,2015-12-28 10:08:49,2015-12-28 10:08:49,FIT101,
107,2015-12-28 10:08:49,2015-12-28 10:08:49,LIT101,
107,2015-12-28 10:08:49,2015-12-28 10:08:49,MV101,
107,2015-12-28 10:08:49,2015-12-28 10:08:49,P101,
107,2015-12-28 10:08:49,2015-12-28 10:08:49,P102,
108,2015-12-28 10:08:59,2015-12-28 10:08:59,FIT101,
108,2015-12-28 10:08:59,2015-12-28 10:08:59,LIT101,
108,2015-12-28 10:08:59,2015-12-28 10:08:59,MV101,
108,2015-12-28 10:08:59,2015-12-28 10:08:59,P101,
108,2015-12-28 10:08:59,2015-12-28 10:08:59,P102,
109,2015-12-28 10:09:02,2015-12-28 10:09:04,LIT301,1.7937
109,2015-12-28 10:09:02,2015-12-28 10:09:04,FIT504,1.6179
109,2015-12-28 10:09:02,2015-12-28 10:09:04,LIT101,1.5288
109,2015-12-28 10:09:02,2015-12-28 10:09:04,AIT202,1.4689
109,2015-12-28 10:09:02,2015-12-28 10:09:04,AIT203,1.4557
110,2015-12-28 10:09:08,2015-12-28 10:09:08,FIT101,
110,2015-12-28 10:09:08,2015-12-28 10:09:08,LIT101,
110,2015-12-28 10:09:08,2015-12-28 10:09:08,MV101,
110,2015-12-28 10:09:08,2015-12-28 10:09:08,P101,
110,2015-12-28 10:09:08,2015-12-28 10:09:08,P102,
111,2015-12-28 10:09:16,2015-12-28 10:09:16,FIT101,
111,2015-12-28 10:09:16,2015-12-28 10:09:16,LIT101,
111,2015-12-28 10:09:16,2015-12-28 10:09:16,MV101,
111,2015-12-28 10:09:16,2015-12-28 10:09:16,P101,
111,2015-12-28 10:09:16,2015-12-28 10:09:16,P102,
112,2015-12-28 10:09:23,2015-12-28 10:09:24,AIT503,2.0138
112,2015-12-28 10:09:23,2015-12-28 10:09:24,FIT401,1.8518
112,2015-12-28 10:09:23,2015-12-28 10:09:24,FIT504,1.8156
112,2015-12-28 10:09:23,2015-12-28 10:09:24,LIT301,1.7844
112,2015-12-28 10:09:23,2015-12-28 10:09:24,LIT401,1.7195
113,2015-12-28 10:09:28,2015-12-28 10:09:31,LIT101,1.5316
113,2015-12-28 10:09:28,2015-12-28 10:09:31,FIT501,1.4074
113,2015-12-28 10:09:28,2015-12-28 10:09:31,FIT301,1.3587
113,2015-12-28 10:09:28,2015-12-28 10:09:31,PIT502,1.3257
113,2015-12-28 10:09:28,2015-12-28 10:09:31,AIT203,1.3066
114,2015-12-28 10:09:35,2015-12-28 10:09:35,FIT101,
114,2015-12-28 10:09:35,2015-12-28 10:09:35,LIT101,
114,2015-12-28 10:09:35,2015-12-28 10:09:35,MV101,
114,2015-12-28 10:09:35,2015-12-28 10:09:35,P101,
114,2015-12-28 10:09:35,2015-12-28 10:09:35,P102,
115,2015-12-28 10:09:42,2015-12-28 10:09:42,FIT101,
115,2015-12-28 10:09:42,2015-12-28 10:09:42,LIT101,
115,2015-12-28 10:09:42,2015-12-28 10:09:42,MV101,
115,2015-12-28 10:09:42,2015-12-28 10:09:42,P101,
115,2015-12-28 10:09:42,2015-12-28 10:09:42,P102,
116,2015-12-28 10:09:53,2015-12-28 10:09:53,FIT101,
116,2015-12-28 10:09:53,2015-12-28 10:09:53,LIT101,
116,2015-12-28 10:09:53,2015-12-28 10:09:53,MV101,
116,2015-12-28 10:09:53,2015-12-28 10:09:53,P101,
116,2015-12-28 10:09:53,2015-12-28 10:09:53,P102,
117,2015-12-28 10:09:58,2015-12-28 10:09:59,FIT301,2.0504
117,2015-12-28 10:09:58,2015-12-28 10:09:59,AIT502,1.925
117,2015-12-28 10:09:58,2015-12-28 10:09:59,FIT504,1.8504
117,2015-12-28 10:09:58,2015-12-28 10:09:59,AIT402,1.6507
117,2015-12-28 10:09:58,2015-12-28 10:09:59,AIT501,1.58
118,2015-12-28 10:10:03,2015-12-28 10:10:03,FIT101,
118,2015-12-28 10:10:03,2015-12-28 10:10:03,LIT101,
118,2015-12-28 10:10:03,2015-12-28 10:10:03,MV101,
118,2015-12-28 10:10:03,2015-12-28 10:10:03,P101,
118,2015-12-28 10:10:03,2015-12-28 10:10:03,P102,
119,2015-12-28 10:10:13,2015-12-28 10:10:13,FIT101,
119,2015-12-28 10:10:13,2015-12-28 10:10:13,LIT101,
119,2015-12-28 10:10:13,2015-12-28 10:10:13,MV101,
119,2015-12-28 10:10:13,2015-12-28 10:10:13,P101,
119,2015-12-28 10:10:13,2015-12-28 10:10:13,P102,
120,2015-12-28 10:10:16,2015-12-28 10:10:16,FIT101,
120,2015-12-28 10:10:16,2015-12-28 10:10:16,LIT101,
120,2015-12-28 10:10:16,2015-12-28 10:10:16,MV101,
120,2015-12-28 10:10:16,2015-12-28 10:10:16,P101,
120,2015-12-28 10:10:16,2015-12-28 10:10:16,P102,
121,2015-12-28 10:10:18,2015-12-28 10:10:18,FIT101,
121,2015-12-28 10:10:18,2015-12-28 10:10:18,LIT101,
121,2015-12-28 10:10:18,2015-12-28 10:10:18,MV101,
121,2015-12-28 10:10:18,2015-12-28 10:10:18,P101,
121,2015-12-28 10:10:18,2015-12-28 10:10:18,P102,
122,2015-12-28 10:10:22,2015-12-28 10:10:22,FIT101,
122,2015-12-28 10:10:22,2015-12-28 10:10:22,LIT101,
122,2015-12-28 10:10:22,2015-12-28 10:10:22,MV101,
122,2015-12-28 10:10:22,2015-12-28 10:10:22,P101,
122,2015-12-28 10:10:22,2015-12-28 10:10:22,P102,
123,2015-12-28 10:10:26,2015-12-28 10:10:27,FIT502,2.0986
123,2015-12-28 10:10:26,2015-12-28 10:10:27,AIT201,1.6995
123,2015-12-28 10:10:26,2015-12-28 10:10:27,FIT504,1.642
123,2015-12-28 10:10:26,2015-12-28 10:10:27,AIT402,1.521
123,2015-12-28 10:10:26,2015-12-28 10:10:27,PIT503,1.4879
124,2015-12-28 10:10:30,2015-12-28 10:10:33,AIT201,1.5341
124,2015-12-28 10:10:30,2015-12-28 10:10:33,FIT301,1.5203
124,2015-12-28 10:10:30,2015-12-28 10:10:33,AIT202,1.4426
124,2015-12-28 10:10:30,2015-12-28 10:10:33,AIT402,1.3837
124,2015-12-28 10:10:30,2015-12-28 10:10:33,AIT401,1.3573
125,2015-12-28 10:10:42,2015-12-28 10:10:42,FIT101,
125,2015-12-28 10:10:42,2015-12-28 10:10:42,LIT101,
125,2015-12-28 10:10:42,2015-12-28 10:10:42,MV101,
125,2015-12-28 10:10:42,2015-12-28 10:10:42,P101,
125,2015-12-28 10:10:42,2015-12-28 10:10:42,P102,
126,2015-12-28 10:10:47,2015-12-28 10:10:48,FIT504,2.1432
126,2015-12-28 10:10:47,2015-12-28 10:10:48,FIT301,2.1318
126,2015-12-28 10:10:47,2015-12-28 10:10:48,LIT401,1.9236
126,2015-12-28 10:10:47,2015-12-28 10:10:48,P401,1.4143
126,2015-12-28 10:10:47,2015-12-28 10:10:48,P302,1.4142
127,2015-12-28 10:10:50,2015-12-28 10:10:50,FIT101,
127,2015-12-28 10:10:50,2015-12-28 10:10:50,LIT101,
127,2015-12-28 10:10:50,2015-12-28 10:10:50,MV101,
127,2015-12-28 10:10:50,2015-12-28 10:10:50,P101,
127,2015-12-28 10:10:50,2015-12-28 10:10:50,P102,
128,2015-12-28 10:10:53,2015-12-28 10:10:53,FIT101,
128,2015-12-28 10:10:53,2015-12-28 10:10:53,LIT101,
128,2015-12-28 10:10:53,2015-12-28 10:10:53,MV101,
128,2015-12-28 10:10:53,2015-12-28 10:10:53,P101,
128,2015-12-28 10:10:53,2015-12-28 10:10:53,P102,
129,2015-12-28 10:10:57,2015-12-28 10:10:59,LIT101,1.6087
129,2015-12-28 10:10:57,2015-12-28 10:10:59,FIT101,1.5864
129,2015-12-28 10:10:57,2015-12-28 10:10:59,FIT503,1.4259
129,2015-12-28 10:10:57,2015-12-28 10:10:59,LIT301,1.3713
129,2015-12-28 10:10:57,2015-12-28 10:10:59,FIT504,1.2867
130,2015-12-28 10:11:02,2015-12-28 10:11:03,FIT504,1.9844
130,2015-12-28 10:11:02,2015-12-28 10:11:03,AIT202,1.7617
130,2015-12-28 10:11:02,2015-12-28 10:11:03,AIT203,1.6879
130,2015-12-28 10:11:02,2015-12-28 10:11:03,FIT401,1.5786
130,2015-12-28 10:11:02,2015-12-28 10:11:03,LIT401,1.5051
131,2015-12-28 10:11:08,2015-12-28 10:11:08,FIT101,
131,2015-12-28 10:11:08,2015-12-28 10:11:08,LIT101,
131,2015-12-28 10:11:08,2015-12-28 10:11:08,MV101,
131,2015-12-28 10:11:08,2015-12-28 10:11:08,P101,
131,2015-12-28 10:11:08,2015-12-28 10:11:08,P102,
132,2015-12-28 10:11:14,2015-12-28 10:11:14,FIT101,
132,2015-12-28 10:11:14,2015-12-28 10:11:14,LIT101,
132,2015-12-28 10:11:14,2015-12-28 10:11:14,MV101,
132,2015-12-28 10:11:14,2015-12-28 10:11:14,P101,
132,2015-12-28 10:11:14,2015-12-28 10:11:14,P102,
133,2015-12-28 10:11:24,2015-12-28 10:11:24,FIT101,
133,2015-12-28 10:11:24,2015-12-28 10:11:24,LIT101,
133,2015-12-28 10:11:24,2015-12-28 10:11:24,MV101,
133,2015-12-28 10:11:24,2015-12-28 10:11:24,P101,
133,2015-12-28 10:11:24,2015-12-28 10:11:24,P102,
134,2015-12-28 10:11:27,2015-12-28 10:11:27,FIT101,
134,2015-12-28 10:11:27,2015-12-28 10:11:27,LIT101,
134,2015-12-28 10:11:27,2015-12-28 10:11:27,MV101,
134,2015-12-28 10:11:27,2015-12-28 10:11:27,P101,
134,2015-12-28 10:11:27,2015-12-28 10:11:27,P102,
135,2015-12-28 10:11:32,2015-12-28 10:11:32,FIT101,
135,2015-12-28 10:11:32,2015-12-28 10:11:32,LIT101,
135,2015-12-28 10:11:32,2015-12-28 10:11:32,MV101,
135,2015-12-28 10:11:32,2015-12-28 10:11:32,P101,
135,2015-12-28 10:11:32,2015-12-28 10:11:32,P102,
136,2015-12-28 10:11:40,2015-12-28 10:11:40,FIT101,
136,2015-12-28 10:11:40,2015-12-28 10:11:40,LIT101,
136,2015-12-28 10:11:40,2015-12-28 10:11:40,MV101,
136,2015-12-28 10:11:40,2015-12-28 10:11:40,P101,
136,2015-12-28 10:11:40,2015-12-28 10:11:40,P102,
137,2015-12-28 10:11:46,2015-12-28 10:11:46,FIT101,
137,2015-12-28 10:11:46,2015-12-28 10:11:46,LIT101,
137,2015-12-28 10:11:46,2015-12-28 10:11:46,MV101,
137,2015-12-28 10:11:46,2015-12-28 10:11:46,P101,
137,2015-12-28 10:11:46,2015-12-28 10:11:46,P102,
138,2015-12-28 10:11:52,2015-12-28 10:11:52,FIT101,
138,2015-12-28 10:11:52,2015-12-28 10:11:52,LIT101,
138,2015-12-28 10:11:52,2015-12-28 10:11:52,MV101,
138,2015-12-28 10:11:52,2015-12-28 10:11:52,P101,
138,2015-12-28 10:11:52,2015-12-28 10:11:52,P102,
139,2015-12-28 10:12:00,2015-12-28 10:12:00,FIT101,
139,2015-12-28 10:12:00,2015-12-28 10:12:00,LIT101,
139,2015-12-28 10:12:00,2015-12-28 10:12:00,MV101,
139,2015-12-28 10:12:00,2015-12-28 10:12:00,P101,
139,2015-12-28 10:12:00,2015-12-28 10:12:00,P102,
140,2015-12-28 10:12:02,2015-12-28 10:12:05,FIT504,1.3866
140,2015-12-28 10:12:02,2015-12-28 10:12:05,DPIT301,1.3743
140,2015-12-28 10:12:02,2015-12-28 10:12:05,AIT502,1.3473
140,2015-12-28 10:12:02,2015-12-28 10:12:05,AIT201,1.3429
140,2015-12-28 10:12:02,2015-12-28 10:12:05,AIT203,1.3247
141,2015-12-28 10:12:15,2015-12-28 10:12:15,FIT101,
141,2015-12-28 10:12:15,2015-12-28 10:12:15,LIT101,
141,2015-12-28 10:12:15,2015-12-28 10:12:15,MV101,
141,2015-12-28 10:12:15,2015-12-28 10:12:15,P101,
141,2015-12-28 10:12:15,2015-12-28 10:12:15,P102,
142,2015-12-28 10:12:23,2015-12-28 10:12:23,FIT101,
142,2015-12-28 10:12:23,2015-12-28 10:12:23,LIT101,
142,2015-12-28 10:12:23,2015-12-28 10:12:23,MV101,
142,2015-12-28 10:12:23,2015-12-28 10:12:23,P101,
142,2015-12-28 10:12:23,2015-12-28 10:12:23,P102,
143,2015-12-28 10:12:35,2015-12-28 10:12:38,FIT601,1.5696
143,2015-12-28 10:12:35,2015-12-28 10:12:38,FIT501,1.404
143,2015-12-28 10:12:35,2015-12-28 10:12:38,AIT202,1.3202
143,2015-12-28 10:12:35,2015-12-28 10:12:38,AIT504,1.3044
143,2015-12-28 10:12:35,2015-12-28 10:12:38,LIT301,1.2594
144,2015-12-28 10:12:45,2015-12-28 10:12:45,FIT101,
144,2015-12-28 10:12:45,2015-12-28 10:12:45,LIT101,
144,2015-12-28 10:12:45,2015-12-28 10:12:45,MV101,
144,2015-12-28 10:12:45,2015-12-28 10:12:45,P101,
144,2015-12-28 10:12:45,2015-12-28 10:12:45,P102,
145,2015-12-28 10:12:50,2015-12-28 10:12:50,FIT101,
145,2015-12-28 10:12:50,2015-12-28 10:12:50,LIT101,
145,2015-12-28 10:12:50,2015-12-28 10:12:50,MV101,
145,2015-12-28 10:12:50,2015-12-28 10:12:50,P101,
145,2015-12-28 10:12:50,2015-12-28 10:12:50,P102,
146,2015-12-28 10:12:59,2015-12-28 10:12:59,FIT101,
146,2015-12-28 10:12:59,2015-12-28 10:12:59,LIT101,
146,2015-12-28 10:12:59,2015-12-28 10:12:59,MV101,
146,2015-12-28 10:12:59,2015-12-28 10:12:59,P101,
146,2015-12-28 10:12:59,2015-12-28 10:12:59,P102,
147,2015-12-28 10:13:03,2015-12-28 10:13:03,FIT101,
147,2015-12-28 10:13:03,2015-12-28 10:13:03,LIT101,
147,2015-12-28 10:13:03,2015-12-28 10:13:03,MV101,
147,2015-12-28 10:13:03,2015-12-28 10:13:03,P101,
147,2015-12-28 10:13:03,2015-12-28 10:13:03,P102,
148,2015-12-28 10:13:05,2015-12-28 10:13:05,FIT101,
148,2015-12-28 10:13:05,2015-12-28 10:13:05,LIT101,
148,2015-12-28 10:13:05,2015-12-28 10:13:05,MV101,
148,2015-12-28 10:13:05,2015-12-28 10:13:05,P101,
148,2015-12-28 10:13:05,2015-12-28 10:13:05,P102,
149,2015-12-28 10:13:08,2015-12-28 10:13:09,PIT501,2.1378
149,2015-12-28 10:13:08,2015-12-28 10:13:09,FIT401,1.9767
149,2015-12-28 10:13:08,2015-12-28 10:13:09,AIT502,1.4873
149,2015-12-28 10:13:08,2015-12-28 10:13:09,AIT202,1.4196
149,2015-12-28 10:13:08,2015-12-28 10:13:09,P203,1.4143
150,2015-12-28 10:13:13,2015-12-28 10:13:14,FIT601,2.139
150,2015-12-28 10:13:13,2015-12-28 10:13:14,FIT501,1.9276
150,2015-12-28 10:13:13,2015-12-28 10:13:14,DPIT301,1.9071
150,2015-12-28 10:13:13,2015-12-28 10:13:14,LIT301,1.6351
150,2015-12-28 10:13:13,2015-12-28 10:13:14,FIT101,1.5032
151,2015-12-28 10:13:17,2015-12-28 10:13:17,FIT101,
151,2015-12-28 10:13:17,2015-12-28 10:13:17,LIT101,
151,2015-12-28 10:13:17,2015-12-28 10:13:17,MV101,
151,2015-12-28 10:13:17,2015-12-28 10:13:17,P101,
151,2015-12-28 10:13:17,2015-12-28 10:13:17,P102,
152,2015-12-28 10:13:23,2015-12-28 10:13:23,FIT101,
152,2015-12-28 10:13:23,2015-12-28 10:13:23,LIT101,
152,2015-12-28 10:13:23,2015-12-28 10:13:23,MV101,
152,2015-12-28 10:13:23,2015-12-28 10:13:23,P101,
152,2015-12-28 10:13:23,2015-12-28 10:13:23,P102,
153,2015-12-28 10:13:26,2015-12-28 10:13:26,FIT101,
153,2015-12-28 10:13:26,2015-12-28 10:13:26,LIT101,
153,2015-12-28 10:13:26,2015-12-28 10:13:26,MV101,
153,2015-12-28 10:13:26,2015-12-28 10:13:26,P101,
153,2015-12-28 10:13:26,2015-12-28 10:13:26,P102,
154,2015-12-28 10:13:28,2015-12-28 10:13:28,FIT101,
154,2015-12-28 10:13:28,2015-12-28 10:13:28,LIT101,
154,2015-12-28 10:13:28,2015-12-28 10:13:28,MV101,
154,2015-12-28 10:13:28,2015-12-28 10:13:28,P101,
154,2015-12-28 10:13:28,2015-12-28 10:13:28,P102,
155,2015-12-28 10:13:42,2015-12-28 10:13:44,AIT502,1.4352
155,2015-12-28 10:13:42,2015-12-28 10:13:44,LIT301,1.3412
155,2015-12-28 10:13:42,2015-12-28 10:13:44,PIT503,1.3171
155,2015-12-28 10:13:42,2015-12-28 10:13:44,AIT503,1.2376
155,2015-12-28 10:13:42,2015-12-28 10:13:44,FIT503,1.2368
156,2015-12-28 10:13:46,2015-12-28 10:13:46,FIT101,
156,2015-12-28 10:13:46,2015-12-28 10:13:46,LIT101,
156,2015-12-28 10:13:46,2015-12-28 10:13:46,MV101,
156,2015-12-28 10:13:46,2015-12-28 10:13:46,P101,
156,2015-12-28 10:13:46,2015-12-28 10:13:46,P102,
157,2015-12-28 10:13:50,2015-12-28 10:13:52,FIT503,1.6986
157,2015-12-28 10:13:50,2015-12-28 10:13:52,AIT503,1.6907
157,2015-12-28 10:13:50,2015-12-28 10:13:52,AIT201,1.3869
157,2015-12-28 10:13:50,2015-12-28 10:13:52,LIT301,1.2016
157,2015-12-28 10:13:50,2015-12-28 10:13:52,P203,1.1548
158,2015-12-28 10:13:55,2015-12-28 10:13:55,FIT101,
158,2015-12-28 10:13:55,2015-12-28 10:13:55,LIT101,
158,2015-12-28 10:13:55,2015-12-28 10:13:55,MV101,
158,2015-12-28 10:13:55,2015-12-28 10:13:55,P101,
158,2015-12-28 10:13:55,2015-12-28 10:13:55,P102,
159,2015-12-28 10:13:57,2015-12-28 10:13:57,FIT101,
159,2015-12-28 10:13:57,2015-12-28 10:13:57,LIT101,
159,2015-12-28 10:13:57,2015-12-28 10:13:57,MV101,
159,2015-12-28 10:13:57,2015-12-28 10:13:57,P101,
159,2015-12-28 10:13:57,2015-12-28 10:13:57,P102,
160,2015-12-28 10:14:03,2015-12-28 10:14:03,FIT101,
160,2015-12-28 10:14:03,2015-12-28 10:14:03,LIT101,
160,2015-12-28 10:14:03,2015-12-28 10:14:03,MV101,
160,2015-12-28 10:14:03,2015-12-28 10:14:03,P101,
160,2015-12-28 10:14:03,2015-12-28 10:14:03,P102,
161,2015-12-28 10:14:06,2015-12-28 10:14:06,FIT101,
161,2015-12-28 10:14:06,2015-12-28 10:14:06,LIT101,
161,2015-12-28 10:14:06,2015-12-28 10:14:06,MV101,
161,2015-12-28 10:14:06,2015-12-28 10:14:06,P101,
161,2015-12-28 10:14:06,2015-12-28 10:14:06,P102,
162,2015-12-28 10:14:08,2015-12-28 10:14:08,FIT101,
162,2015-12-28 10:14:08,2015-12-28 10:14:08,LIT101,
162,2015-12-28 10:14:08,2015-12-28 10:14:08,MV101,
162,2015-12-28 10:14:08,2015-12-28 10:14:08,P101,
162,2015-12-28 10:14:08,2015-12-28 10:14:08,P102,
163,2015-12-28 10:14:12,2015-12-28 10:14:12,FIT101,
163,2015-12-28 10:14:12,2015-12-28 10:14:12,LIT101,
163,2015-12-28 10:14:12,2015-12-28 10:14:12,MV101,
163,2015-12-28 10:14:12,2015-12-28 10:14:12,P101,
163,2015-12-28 10:14:12,2015-12-28 10:14:12,P102,
164,2015-12-28 10:14:14,2015-12-28 10:14:14,FIT101,
164,2015-12-28 10:14:14,2015-12-28 10:14:14,LIT101,
