attack_id,source,target_stage,stealth_score,severity_score,cascade_potential,blindspot_score,attack_type,sensor_values,explanation_text,fix_rule
atk_00021,VAE,P4,0.9999474,0.0,0.0,3.999789655208587,Silent Drift,"[0.5014418959617615, 0.4993535280227661, 0.49951624870300293, 0.5017659068107605, 0.5013735294342041, 0.49813419580459595, 0.5018112063407898, 0.5006489753723145, 0.5020639896392822, 0.4991936683654785, 0.5035338997840881, 0.5005501508712769, 0.49954503774642944, 0.5021355748176575, 0.5049936771392822, 0.49930092692375183, 0.49587756395339966, 0.4974312484264374, 0.4986981749534607, 0.49795088171958923, 0.502173900604248, 0.5028471350669861, 0.4969808757305145, 0.49968549609184265, 0.4981899559497833, 0.5028789043426514, 0.505308210849762, 0.5023102164268494, 0.5008033514022827, 0.49955907464027405, 0.4980314075946808, 0.49331891536712646, 0.4914935827255249, 0.5013774633407593, 0.5086426734924316, 0.4968985915184021, 0.4987308979034424, 0.5035122632980347, 0.4951387047767639, 0.4986688792705536, 0.5019108653068542, 0.5043164491653442, 0.4966201186180115, 0.49589672684669495, 0.4980079233646393, 0.494043231010437, 0.4994337558746338, 0.5026488900184631, 0.5013928413391113, 0.499806672334671, 0.5004696846008301]","This attack evaded detection because FIT501 and PIT501 remained seamlessly within normal bounds, entirely masking the distinct physical anomaly scaling globally inside P403. Recommended fix: enforce direct cross-sensor conditional validation mapping between bounded arrays FIT501 and P403.",Manual Review Required isolating P4
atk_00022,VAE,P4,0.9999475,0.0,0.0,3.999789953231811,Silent Drift,"[0.5014479756355286, 0.4993620216846466, 0.4995252788066864, 0.5017717480659485, 0.5013587474822998, 0.49814119935035706, 0.5018197894096375, 0.5006467700004578, 0.5020683407783508, 0.4991959035396576, 0.5035390853881836, 0.5005418658256531, 0.4995431900024414, 0.5021520853042603, 0.5049901604652405, 0.49929291009902954, 0.49588271975517273, 0.4974307119846344, 0.4987003803253174, 0.4979308843612671, 0.502154529094696, 0.5028534531593323, 0.4969797134399414, 0.49967828392982483, 0.4982014298439026, 0.5028574466705322, 0.5053069591522217, 0.5023205280303955, 0.5007994771003723, 0.49956026673316956, 0.49803873896598816, 0.49333202838897705, 0.49148666858673096, 0.5013697743415833, 0.5086371898651123, 0.4969009459018707, 0.4987281858921051, 0.5035067796707153, 0.4951384663581848, 0.4986730217933655, 0.5019053220748901, 0.5043057203292847, 0.496622771024704, 0.49591103196144104, 0.4980141520500183, 0.49405521154403687, 0.4994172751903534, 0.5026655793190002, 0.5013815760612488, 0.4998111128807068, 0.5004888772964478]","This attack evaded detection because FIT501 and PIT501 remained seamlessly within normal bounds, entirely masking the distinct physical anomaly scaling globally inside P403. Recommended fix: enforce direct cross-sensor conditional validation mapping between bounded arrays FIT501 and P403.",Manual Review Required isolating P4
atk_00023,VAE,P4,0.9999475,0.0,0.0,3.999789953231811,Silent Drift,"[0.5014381408691406, 0.49935269355773926, 0.49952349066734314, 0.5017643570899963, 0.5013611316680908, 0.49813783168792725, 0.5018196105957031, 0.5006380677223206, 0.502069890499115, 0.4991939663887024, 0.5035415887832642, 0.5005473494529724, 0.4995448589324951, 0.5021407604217529, 0.5049903988838196, 0.4992910623550415, 0.495876669883728, 0.49743661284446716, 0.4987010359764099, 0.4979443848133087, 0.5021721124649048, 0.5028490424156189, 0.49698406457901, 0.49968037009239197, 0.4981983006000519, 0.5028731822967529, 0.5053035020828247, 0.5023121237754822, 0.5008039474487305, 0.49955514073371887, 0.49803224205970764, 0.49333029985427856, 0.49149593710899353, 0.5013759732246399, 0.5086463093757629, 0.49690017104148865, 0.4987376630306244, 0.5035203099250793, 0.49512648582458496, 0.4986761212348938, 0.5019052028656006, 0.5043038725852966, 0.49661728739738464, 0.4959045350551605, 0.4980052709579468, 0.4940577745437622, 0.49942630529403687, 0.5026590824127197, 0.5013850331306458, 0.49981266260147095, 0.5004792809486389]","This attack evaded detection because FIT501 and PIT501 remained seamlessly within normal bounds, entirely masking the distinct physical anomaly scaling globally inside P403. Recommended fix: enforce direct cross-sensor conditional validation mapping between bounded arrays FIT501 and P403.",Manual Review Required isolating P4
atk_00024,VAE,P4,0.9999474,0.0,0.0,3.999789655208587,Silent Drift,"[0.5014433860778809, 0.49935322999954224, 0.49951601028442383, 0.501765787601471, 0.5013746023178101, 0.4981333911418915, 0.5018098950386047, 0.5006495714187622, 0.5020643472671509, 0.4991931915283203, 0.5035321712493896, 0.5005500316619873, 0.4995446801185608, 0.5021346211433411, 0.5049929022789001, 0.4993031322956085, 0.4958745241165161, 0.49743297696113586, 0.49869662523269653, 0.4979512393474579, 0.5021729469299316, 0.5028455853462219, 0.49698159098625183, 0.4996851980686188, 0.4981897175312042, 0.502876877784729, 0.5053073167800903, 0.5023104548454285, 0.5008023381233215, 0.4995596706867218, 0.4980342388153076, 0.493319571018219, 0.491492360830307, 0.5013788342475891, 0.50864177942276, 0.49689799547195435, 0.49872925877571106, 0.5035111308097839, 0.4951421916484833, 0.49866604804992676, 0.5019145011901855, 0.5043153762817383, 0.4966195821762085, 0.4958939850330353, 0.49800851941108704, 0.4940415322780609, 0.49943214654922485, 0.5026491284370422, 0.5013914704322815, 0.499803751707077, 0.500470757484436]","This attack evaded detection because FIT501 and PIT501 remained seamlessly within normal bounds, entirely masking the distinct physical anomaly scaling globally inside P403. Recommended fix: enforce direct cross-sensor conditional validation mapping between bounded arrays FIT501 and P403.",Manual Review Required isolating P4
atk_00025,VAE,P4,0.99994737,0.0,0.0,3.999789655208587,Silent Drift,"[0.5014394521713257, 0.4993477165699005, 0.4995105266571045, 0.5017619132995605, 0.5013830661773682, 0.4981309473514557, 0.5018012523651123, 0.5006499290466309, 0.5020613670349121, 0.49919068813323975, 0.5035278797149658, 0.500554084777832, 0.4995470643043518, 0.5021224617958069, 0.5049970746040344, 0.49930745363235474, 0.4958689510822296, 0.49743372201919556, 0.4986952841281891, 0.4979650676250458, 0.5021842122077942, 0.5028424263000488, 0.49698442220687866, 0.4996868073940277, 0.4981840252876282, 0.5028843283653259, 0.5053111910820007, 0.5023055076599121, 0.5008004903793335, 0.49956002831459045, 0.4980282187461853, 0.49330970644950867, 0.491497665643692, 0.5013793110847473, 0.5086446404457092, 0.49689751863479614, 0.49873197078704834, 0.5035085082054138, 0.49514734745025635, 0.4986625909805298, 0.5019189119338989, 0.5043230652809143, 0.49662283062934875, 0.4958873987197876, 0.4980055093765259, 0.4940359592437744, 0.4994315505027771, 0.5026434659957886, 0.5013921856880188, 0.4998016059398651, 0.5004600882530212]","This attack evaded detection because FIT501 and PIT501 remained seamlessly within normal bounds, entirely masking the distinct physical anomaly scaling globally inside P403. Recommended fix: enforce direct cross-sensor conditional validation mapping between bounded arrays FIT501 and P403.",Manual Review Required isolating P4
atk_00026,VAE,P4,0.9999474,0.0,0.0,3.999789655208587,Silent Drift,"[0.5014438629150391, 0.49935203790664673, 0.49951404333114624, 0.5017655491828918, 0.5013772249221802, 0.4981331527233124, 0.5018056631088257, 0.5006496906280518, 0.5020636320114136, 0.4991927146911621, 0.5035287141799927, 0.5005500316619873, 0.4995461106300354, 0.5021302700042725, 0.5049935579299927, 0.49930691719055176, 0.49586981534957886, 0.4974336624145508, 0.49869415163993835, 0.49795418977737427, 0.5021727681159973, 0.5028448104858398, 0.49698346853256226, 0.4996837079524994, 0.4981900751590729, 0.5028734803199768, 0.5053086280822754, 0.5023111701011658, 0.5007995963096619, 0.4995613992214203, 0.4980357885360718, 0.4933184087276459, 0.4914906919002533, 0.5013777613639832, 0.5086402893066406, 0.49689823389053345, 0.4987281262874603, 0.5035051703453064, 0.4951496720314026, 0.4986618757247925, 0.5019201636314392, 0.5043162107467651, 0.4966224133968353, 0.49589022994041443, 0.4980085790157318, 0.4940401017665863, 0.4994261860847473, 0.5026494860649109, 0.5013876557350159, 0.49980077147483826, 0.5004701018333435]","This attack evaded detection because FIT501 and PIT501 remained seamlessly within normal bounds, entirely masking the distinct physical anomaly scaling globally inside P403. Recommended fix: enforce direct cross-sensor conditional validation mapping between bounded arrays FIT501 and P403.",Manual Review Required isolating P4
atk_00027,VAE,P4,0.99994737,0.0,0.0,3.999789655208587,Silent Drift,"[0.5014359951019287, 0.49934497475624084, 0.499508798122406, 0.5017611384391785, 0.5013863444328308, 0.49813008308410645, 0.5018012523651123, 0.5006500482559204, 0.5020594596862793, 0.4991912841796875, 0.5035276412963867, 0.5005568861961365, 0.49954867362976074, 0.502120316028595, 0.5049972534179688, 0.4993075728416443, 0.49586957693099976, 0.49743106961250305, 0.4986956715583801, 0.49796849489212036, 0.5021890997886658, 0.5028426051139832, 0.49698406457901, 0.4996884763240814, 0.4981820285320282, 0.5028911828994751, 0.5053092837333679, 0.502302348613739, 0.5008036494255066, 0.4995586574077606, 0.49802643060684204, 0.4933081269264221, 0.4914979636669159, 0.501380980014801, 0.5086448788642883, 0.4968969225883484, 0.49873363971710205, 0.5035116672515869, 0.4951443672180176, 0.49866342544555664, 0.5019186735153198, 0.5043251514434814, 0.4966209828853607, 0.49588435888290405, 0.49800267815589905, 0.4940354824066162, 0.4994385540485382, 0.502638578414917, 0.5013965964317322, 0.4998026192188263, 0.5004550814628601]","This attack evaded detection because FIT501 and PIT501 remained seamlessly within normal bounds, entirely masking the distinct physical anomaly scaling globally inside P403. Recommended fix: enforce direct cross-sensor conditional validation mapping between bounded arrays FIT501 and P403.",Manual Review Required isolating P4
atk_00028,VAE,P4,0.9999474,0.0,0.0,3.999789655208587,Silent Drift,"[0.5014399886131287, 0.4993484318256378, 0.49950945377349854, 0.5017648339271545, 0.5013843774795532, 0.4981306493282318, 0.5018017888069153, 0.5006530284881592, 0.50206059217453, 0.4991922378540039, 0.5035249590873718, 0.5005542635917664, 0.49954891204833984, 0.5021257996559143, 0.5049961805343628, 0.49931061267852783, 0.4958704710006714, 0.4974284768104553, 0.49869319796562195, 0.4979609251022339, 0.5021791458129883, 0.5028461813926697, 0.49698278307914734, 0.4996865689754486, 0.49818581342697144, 0.5028814077377319, 0.5053067803382874, 0.5023062229156494, 0.5008002519607544, 0.49956104159355164, 0.4980328381061554, 0.49331405758857727, 0.49149081110954285, 0.5013797879219055, 0.5086374282836914, 0.4968949854373932, 0.4987289607524872, 0.5035045146942139, 0.4951510727405548, 0.49866247177124023, 0.501923680305481, 0.5043219327926636, 0.4966210424900055, 0.49588459730148315, 0.4980041980743408, 0.4940362572669983, 0.49943438172340393, 0.5026410818099976, 0.5013930201530457, 0.49980029463768005, 0.5004628300666809]","This attack evaded detection because FIT501 and PIT501 remained seamlessly within normal bounds, entirely masking the distinct physical anomaly scaling globally inside P403. Recommended fix: enforce direct cross-sensor conditional validation mapping between bounded arrays FIT501 and P403.",Manual Review Required isolating P4
atk_00029,VAE,P4,0.9999474,0.0,0.0,3.999789655208587,Silent Drift,"[0.5014399290084839, 0.49935102462768555, 0.4995121359825134, 0.5017640590667725, 0.5013788938522339, 0.49813327193260193, 0.5018056631088257, 0.5006507635116577, 0.5020630955696106, 0.499193012714386, 0.5035291910171509, 0.5005509257316589, 0.49954754114151, 0.502128541469574, 0.5049938559532166, 0.4993046522140503, 0.49587252736091614, 0.4974306523799896, 0.49869415163993835, 0.49795761704444885, 0.5021747946739197, 0.5028453469276428, 0.49698466062545776, 0.4996844232082367, 0.4981894791126251, 0.5028753280639648, 0.5053082704544067, 0.5023103356361389, 0.5008009672164917, 0.49956002831459045, 0.498031884431839, 0.49331629276275635, 0.4914916157722473, 0.5013762712478638, 0.5086398124694824, 0.496898353099823, 0.4987284243106842, 0.5035041570663452, 0.4951458275318146, 0.49866461753845215, 0.5019172430038452, 0.5043199062347412, 0.49662163853645325, 0.4958895742893219, 0.4980062246322632, 0.4940413236618042, 0.4994296431541443, 0.5026484727859497, 0.5013877153396606, 0.4998036324977875, 0.5004666447639465]","This attack evaded detection because FIT501 and PIT501 remained seamlessly within normal bounds, entirely masking the distinct physical anomaly scaling globally inside P403. Recommended fix: enforce direct cross-sensor conditional validation mapping between bounded arrays FIT501 and P403.",Manual Review Required isolating P4
atk_00030,VAE,P4,0.99994737,0.0,0.0,3.999789655208587,Silent Drift,"[0.501439094543457, 0.49934491515159607, 0.49950435757637024, 0.501761794090271, 0.5013911128044128, 0.4981268644332886, 0.5017957091331482, 0.500652551651001, 0.5020583868026733, 0.49919015169143677, 0.5035220980644226, 0.5005577206611633, 0.49954891204833984, 0.5021143555641174, 0.5049993395805359, 0.4993150234222412, 0.4958653748035431, 0.4974323809146881, 0.4986923038959503, 0.49797382950782776, 0.5021898150444031, 0.5028397440910339, 0.49698442220687866, 0.4996887147426605, 0.4981789290904999, 0.5028902292251587, 0.5053117275238037, 0.5023027658462524, 0.5008002519607544, 0.49956098198890686, 0.4980281591415405, 0.49330347776412964, 0.49149611592292786, 0.5013816952705383, 0.5086432099342346, 0.4968961775302887, 0.4987306594848633, 0.5035048127174377, 0.4951551854610443, 0.4986574351787567, 0.5019262433052063, 0.5043283700942993, 0.49662452936172485, 0.4958786070346832, 0.49800363183021545, 0.4940274655818939, 0.4994354546070099, 0.502636730670929, 0.5013952851295471, 0.4997962415218353, 0.5004533529281616]","This attack evaded detection because FIT501 and PIT501 remained seamlessly within normal bounds, entirely masking the distinct physical anomaly scaling globally inside P403. Recommended fix: enforce direct cross-sensor conditional validation mapping between bounded arrays FIT501 and P403.",Manual Review Required isolating P4
atk_00031,VAE,P4,0.99994737,0.0,0.0,3.999789655208587,Silent Drift,"[0.5014390349388123, 0.4993467628955841, 0.499509334564209, 0.5017621517181396, 0.5013839602470398, 0.49813035130500793, 0.5018007159233093, 0.5006497502326965, 0.5020610690116882, 0.49919092655181885, 0.5035264492034912, 0.5005544424057007, 0.49954813718795776, 0.5021214485168457, 0.504996657371521, 0.49930906295776367, 0.495868057012558, 0.4974328577518463, 0.4986940920352936, 0.4979659616947174, 0.5021842122077942, 0.502842128276825, 0.4969841241836548, 0.49968644976615906, 0.49818432331085205, 0.5028848648071289, 0.5053104758262634, 0.5023049712181091, 0.500800609588623, 0.49956098198890686, 0.49802905321121216, 0.49331003427505493, 0.4914962947368622, 0.5013802647590637, 0.5086438655853271, 0.49689722061157227, 0.4987316131591797, 0.5035076141357422, 0.4951488673686981, 0.4986615478992462, 0.501921534538269, 0.5043230652809143, 0.4966225326061249, 0.49588441848754883, 0.4980044960975647, 0.4940350353717804, 0.49943238496780396, 0.502642035484314, 0.5013929009437561, 0.49980083107948303, 0.5004594922065735]","This attack evaded detection because FIT501 and PIT501 remained seamlessly within normal bounds, entirely masking the distinct physical anomaly scaling globally inside P403. Recommended fix: enforce direct cross-sensor conditional validation mapping between bounded arrays FIT501 and P403.",Manual Review Required isolating P4
atk_00032,VAE,P4,0.9999473,0.0,0.0,3.999789357185364,Silent Drift,"[0.5014311671257019, 0.4993387758731842, 0.49949780106544495, 0.5017588138580322, 0.5014021992683411, 0.49812260270118713, 0.5017908215522766, 0.5006546974182129, 0.5020536780357361, 0.49918973445892334, 0.50351881980896, 0.5005643367767334, 0.49955111742019653, 0.502104640007019, 0.5050025582313538, 0.4993191659450531, 0.495866060256958, 0.49742764234542847, 0.4986916482448578, 0.4979895353317261, 0.5022048950195312, 0.5028377175331116, 0.4969843029975891, 0.4996946454048157, 0.4981688857078552, 0.5029088258743286, 0.5053113698959351, 0.5022936463356018, 0.5008037686347961, 0.4995594918727875, 0.49802106618881226, 0.4932934045791626, 0.49150142073631287, 0.5013866424560547, 0.5086471438407898, 0.49689340591430664, 0.49873387813568115, 0.5035093426704407, 0.49515271186828613, 0.49865761399269104, 0.5019289255142212, 0.5043382048606873, 0.49662157893180847, 0.49586835503578186, 0.49799758195877075, 0.4940181374549866, 0.49945181608200073, 0.5026235580444336, 0.5014068484306335, 0.49979540705680847, 0.5004373788833618]","This attack evaded detection because FIT501 and PIT501 remained seamlessly within normal bounds, entirely masking the distinct physical anomaly scaling globally inside P403. Recommended fix: enforce direct cross-sensor conditional validation mapping between bounded arrays FIT501 and P403.",Manual Review Required isolating P4
